"uid","namedLocation","date","eventID","domainID","siteID","plotID","individualID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","remarks","recordedBy","measuredBy","dataQF"
"3f002e34-efb0-478e-94b8-91faa0ed1e8d","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.04035","ok","small shrub","Live",NA,NA,1.3,NA,NA,NA,0.9,0.5,NA,"cylinder",1.4,10,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"3b10453c-20d6-461f-8212-fc861c62e0b1","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.05534","ok","small tree","Live",9.7,130,8.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"fc41868c-7f4f-47c7-adfa-2e132fc5533c","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02196","ok","small shrub","Live",NA,NA,1.3,0.3,NA,NA,1.3,0.5,NA,"ellipsoid or sphere",1.3,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"ead557cb-863a-4227-a62d-280a74001764","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02188","ok","small tree","Live",1.9,130,1.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"a7139e1e-91a4-48fb-8b05-e6c50443bf5f","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02192","ok","small shrub","Live, physically damaged",NA,NA,0.6,NA,NA,NA,1.1,0.6,NA,"oblate half-sphere",1.2,10,NA,NA,"Missing significant portion of foliage and broken stems","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"b9810843-53af-4512-a784-79174dadf146","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02179","ok","small tree","Live",5,130,5.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"ed359334-bf73-45eb-ae42-26efa9c19fe8","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02197","ok","small shrub","Live",NA,NA,1.4,NA,NA,NA,1.6,1.4,NA,"oblate half-sphere",1.3,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"147f760a-4dce-4ee8-8b20-2a6bffaff275","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02179","ok","small tree","Live",3.3,130,5.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"72d71be5-8e22-4a1a-9383-781093117289","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02193","ok","sapling","Live",NA,NA,0.6,NA,NA,NA,NA,NA,NA,"",1.5,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"eb641ed7-1769-4ef8-a3f1-aa10accecbc8","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.04676","ok","small tree","Live",8.8,130,7.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"06c347df-286c-40e0-95a5-b29f47adecf3","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.04676","ok","small tree","Live",5,130,7.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"b74b1dc2-7a54-4a0b-bcbe-aedf142d203d","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02185","ok","sapling","Live",NA,NA,0.7,NA,NA,NA,NA,NA,NA,"",1.8,12,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"b0bedbc2-8a8a-404e-ba6b-04b19159036f","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02194","ok","small tree","Live",9.4,130,4.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"fd198d90-4898-4da5-8953-2616edab891e","WREF_076.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_076","NEON.PLA.D16.WREF.04310","ok","small tree","Live",8,130,6.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"8d573731-4af4-4aa4-bde0-939bfd671ec1","WREF_076.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_076","NEON.PLA.D16.WREF.04668","ok","multi-bole tree","Live",4.7,130,4.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"3d787d08-4e14-49ea-b8bb-1b7d8bc5d4be","WREF_076.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_076","NEON.PLA.D16.WREF.04668","ok","multi-bole tree","Live",4.9,130,4.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"8c323407-72d8-44b3-ae11-9fb933500e9e","WREF_076.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_076","NEON.PLA.D16.WREF.04671","ok","sapling","Live, physically damaged",NA,NA,1.5,NA,NA,NA,NA,NA,NA,"",1.5,10,NA,NA,"missing new foliage","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"cc959d36-2582-4328-9c5f-d6ab88588601","WREF_076.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_076","NEON.PLA.D16.WREF.04663","ok","sapling","Live, physically damaged",NA,NA,0.7,NA,NA,NA,NA,NA,NA,"",1.3,10,NA,NA,"Missing significant portions of twigs and foliage for unknown reasons","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"d13970ee-76e0-40a1-8955-951815320571","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.04024","ok","small tree","Live",1.7,130,2.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"3e9efe07-8de3-4c2b-9549-ce0aeda2d32b","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02181","ok","sapling","Live",NA,NA,0.9,NA,NA,NA,NA,NA,NA,"",2,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"7740a6f2-aa36-45fc-a998-9088ca608125","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02176","ok","multi-bole tree","Live",12.8,130,7.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"441b105c-4df9-4276-8cf8-3bdd73e0c7db","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02178","ok","single bole tree","Live",78.4,130,43.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"1b132b34-25ab-4160-8358-5e0ae49434cd","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02199","ok","small shrub","Live",NA,NA,0.6,0.3,NA,NA,0.6,0.5,NA,"ellipsoid or sphere",1,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"4852308c-e5fb-4cac-8870-1822d8e3d401","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02186","ok","small shrub","Live",NA,NA,0.7,NA,NA,NA,1,0.9,NA,"half-sphere",2,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"6809c68f-f6dc-4aca-ac0b-7aab79fb29fd","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.04660","ok","single bole tree","Live",11.6,130,9.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"dc7e41e8-0cb1-4d8d-9414-75665383498f","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.04661","ok","sapling","Live",NA,NA,0.5,NA,NA,NA,NA,NA,NA,"",1,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"ae7ab298-261c-488c-b3ed-c02fa4814365","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02197","ok","small shrub","Live",NA,NA,1.4,NA,NA,NA,1.6,1.4,NA,"oblate half-sphere",1.5,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"866d8eff-33a4-4136-b770-ef5bc3a29983","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.04030","ok","small shrub","Live",NA,NA,1.9,NA,NA,NA,1.4,1,NA,"oblate half-sphere",1.2,10,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"db1acdf5-4d87-4304-8b45-bc3c1b0edd24","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02194","ok","small tree","Live",5.3,130,4.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"d04dd164-3b0c-4ea5-8e27-85019b4ba1e2","WREF_072.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_072","NEON.PLA.D16.WREF.02191","ok","single shrub","Live, physically damaged",2.7,135,3.5,NA,NA,NA,4.7,2.8,NA,"oblate half-sphere",3.1,10,NA,NA,"Missing bark and broken stem that healed","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"b59f8915-6611-45b0-bdfd-66a4d0af46b7","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.05537","ok","small tree","Live",2.4,130,4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"a65cf2b4-73f0-4cd6-9610-006842b88d81","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.04005","ok","multi-bole tree","Live, broken bole",9.6,135,6.9,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Apex missing","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"455cafbd-7bf0-4db5-b9d1-831b5c958477","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.04046","ok","single bole tree","Live",15.9,130,12.2,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"541b2d15-2286-4723-badf-e8a3b00066b7","WREF_076.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_076","NEON.PLA.D16.WREF.04670","ok","sapling","Live",NA,NA,1.3,NA,NA,NA,NA,NA,NA,"",1.5,10,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"82959426-0857-4809-a97d-513897cc2bbe","WREF_076.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_076","NEON.PLA.D16.WREF.06000","ok","single bole tree","Standing dead",10.8,132,7.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","6GcJ3e14hu2LGG3nGEbIL3jvGLpI7eRMz84sdZxzGcA=","n6C8QabM4GRwBBSExkcug8ZHbDzuixegaGvj2qZxMy8=","legacyData"
"6fd07a1e-481f-4244-855e-115f0d903ab7","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.05792","ok","single bole tree","Live, broken bole",16.9,130,9.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Broken bole","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"e788b9cb-cb5b-473c-a5bd-fcef4d38ac26","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.04011","ok","single bole tree","Live",13.5,130,9.7,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"d190280c-19a5-4d91-9240-276bfdfe29db","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.05791","ok","single bole tree","Live",17.6,130,11.6,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"2b18f141-6f6f-402a-857c-b5503a100a4d","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.04003","ok","single bole tree","Live",19,130,11.3,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Scaring at trunk base","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"9f029bc5-4a1b-43cf-bb7c-7cedb20e9e34","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.05787","ok","single bole tree","Live, disease damaged",16.3,136,7.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"White pine blister rust","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"15e9deb7-97e9-4947-a896-ceefc8ea43b5","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.05501","ok","single bole tree","Live, disease damaged",12.9,130,11,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"White pine blister rust","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"852eb6f6-90e5-4711-a70a-427c1343c950","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.04015","ok","single bole tree","Live",13.2,135,8.4,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"4a43fa84-c7e6-454d-9c51-74192db3879f","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.05796","ok","single bole tree","Live",16.7,130,11.5,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"af777fb3-ceb4-4c88-a8c2-05702b0f1381","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.04051","ok","sapling","Live",NA,NA,1.1,NA,NA,NA,NA,NA,NA,"",1.5,10,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
"35b8a985-15f7-4b71-803d-7692f427f472","WREF_080.basePlot.vst","2017-10-25","vst_WREF_2017","D16","WREF","WREF_080","NEON.PLA.D16.WREF.04026","ok","small tree","Live",5.1,130,5.8,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","tVmsHvU48bLy1stjrb+Uos0Ca8JyM7gnatLsj09kBuI=","legacyData"
